,144,288,432,576,864,1440,2016,2880
144,12.724137931034482,8.344827586206897,6.413793103448276,4.862068965517241,3.4482758620689653,2.4482758620689653,1.4137931034482758,0.8275862068965517
288,10.551724137931034,6.655172413793103,4.931034482758621,4.137931034482759,3.2758620689655173,2.3448275862068964,1.4137931034482758,0.8275862068965517
432,8.517241379310345,5.448275862068965,4.0,3.4827586206896552,3.0344827586206895,2.1379310344827585,1.4137931034482758,0.8620689655172413
576,8.413793103448276,5.379310344827586,3.793103448275862,2.896551724137931,2.3448275862068964,1.7241379310344827,1.3103448275862069,0.8620689655172413
864,8.206896551724139,5.137931034482759,3.586206896551724,2.8620689655172415,2.1379310344827585,1.5862068965517242,1.1724137931034482,0.896551724137931
1440,6.586206896551724,4.241379310344827,3.103448275862069,2.206896551724138,1.793103448275862,1.1379310344827587,0.9655172413793104,0.7586206896551724
2016,6.344827586206897,4.137931034482759,2.793103448275862,2.0689655172413794,1.5517241379310345,1.0,0.7931034482758621,0.5517241379310345
2880,5.689655172413793,3.689655172413793,2.6551724137931036,2.0,1.5517241379310345,0.8620689655172413,0.6206896551724138,0.4482758620689655
