,18,36,72,144,288,864,1440,2016,2880
18,11130801.894292004,7473950.999525016,6238814.165967996,5579795.675828999,4269719.454275999,3799428.9477330013,3367734.727128,3406870.5008000005,3294598.5532180006
36,9940622.043301001,7213798.341751007,5872034.981462002,4691104.953250997,4080500.5839560023,3713553.1771030026,3582073.59018,3365610.765808,3286518.868312001
72,8997907.340640012,7468935.0651360005,5793258.620877999,4696686.311778,4070254.0226539983,3607603.1492270017,3444620.193558,3373959.876165,3085248.9635960003
144,9218320.063038997,6657732.359682996,5842423.073151,5073559.587823002,3702464.244828998,3646354.5890920013,3378757.8852669997,3426421.355567999,3264529.7434620005
288,9347960.497742997,6524404.958688999,5351752.869578003,4731446.841786001,3784083.0424500015,3453474.1820870005,3310619.292502,3352332.573574,3283927.218235001
864,9026135.719651997,6234595.924966999,5287385.363670001,4154328.4170820015,3683629.9309239984,3275092.7775549977,3246445.3190529994,3352531.077142,3067335.704669002
1440,8169500.147366001,5815970.334713002,4926177.769161999,3966042.719133998,3511210.446257999,3285815.933441,3034560.1023469996,3105214.012657,2945491.21586
2016,8420350.137216998,5767693.162546999,5338516.368388002,4417114.294469999,3801313.066355999,3436876.5084459996,3045485.995199,3220282.5996540007,3129325.1081069997
2880,8262244.439684998,5495524.939719,4642841.554287,4446080.686414,3664397.381975998,3169193.5670080017,2719539.8201809996,3250586.3661979996,3094178.824791
