,18,36,72,144,288,864,1440,2016,2880
18,-385354.575876005,-327597.67864300124,1021708.1547489967,1141665.8486049986,1607385.7768120011,2056032.0991970012,1652547.137011,1618134.560354001,1707103.8564410005
36,-160157.90938299894,-277504.4784370037,685606.5903600007,997841.1313329986,1574492.060628003,2042733.2870460022,1663256.362584,1584999.9039120006,1709671.037954001
72,-148853.4443539977,21499.83317900449,835098.944447997,871779.3412459977,1585526.3587289983,2050984.9226040016,1721009.3709120003,1590009.8199829992,1718012.0453300006
144,251957.78421299718,376299.9195639957,1269352.0509970002,983408.8803869998,1406876.2498309975,1885114.2672830012,1650190.8462069994,1650343.506974999,1691031.5165000004
288,584810.455211997,417289.93633699697,1072479.3870650027,1151033.0675680004,1251149.6526800012,1866621.6820220004,1697108.4805619996,1560569.2585820002,1733004.3282320006
864,869390.2771449992,523635.8963619992,1211336.5378570007,1180966.9882290014,1330345.382195998,1741863.3770509984,1599026.2511249993,1543413.234613,1578962.705184002
1440,658222.9661870021,452007.01952399965,1130878.8228979995,1049794.5168079985,1347099.1921779993,1615694.312998,1271047.2462349995,1366324.7907620007,1571006.2124670001
2016,484318.6656789994,326703.5680310009,1192092.2432310013,1243100.7639219998,1492431.0269039995,1688271.3189729992,1456367.216699,1454140.7807250004,1705888.644251
2880,872091.4955469994,382674.1460230006,813738.7732530013,941726.091608,1500966.6383899976,1617088.0086410018,1351244.3770909994,1484846.811934,1750609.0892220004
