,18,36,72,144,288,864,1440,2016,2880
18,263.9882090697686,149.25658488372096,113.19851162790847,32.96054054263604,-129.49623170542682,-204.2188495348836,-84.08010162790703,-80.67968054263629,4.608820697673878
36,431.3644335658918,261.39188472868284,196.6644099224792,167.20934426356683,-96.42782162790758,-163.71327945736576,-74.35283054263554,-56.88619294573748,29.188789922481245
72,466.2371938759692,333.4136277519369,250.38726620155046,179.08206906976656,-20.81459821705497,-109.03291046511555,-74.08333736434146,-39.75529077519453,35.956011627907614
144,453.9562869767449,403.1139048062005,300.4957246511626,217.55470387596753,9.886006046512504,-89.21737046511628,-48.22372573643432,-64.11111418604706,10.29959682170446
288,519.8552283720929,477.661580775193,414.39056798449553,341.54874007751977,110.24169705426392,-15.871509999999878,-6.919006201551231,-24.20767015503907,47.292101705426624
864,413.54362883721154,371.1962121705416,321.3384526356578,232.18183302325448,118.71513441860417,-27.21742542635707,9.757059069767653,11.049514573643547,58.84638914728696
1440,350.27789170542775,340.54958294573447,368.251465581395,224.1461258139519,153.5168731007754,50.50165953488313,-8.026481627906824,-22.59850883720977,81.83412496123982
2016,305.13911720930287,292.10966868217054,307.479834651163,233.23138434108375,164.3551076744185,26.402749844961043,-10.300579224807,25.475256821705216,68.21330806201598
2880,307.65577589147546,324.4084857364337,335.873266976744,250.547289224805,131.25543348837152,-32.44803720930259,-16.642321240309943,-4.2462134883717395,37.53575317829472
