,18,36,72,144,288,864,1440,2016,2880
18,3.4054478970000135,1.9254099449999895,1.4602608000000128,0.4251909730000003,-1.670501389000001,-2.634423158999999,-1.084633311000005,-1.0407678790000041,0.0594537869999856
36,5.564601192999996,3.371955313000008,2.5369708879999786,2.1570005410000093,-1.2439188990000072,-2.111901305000019,-0.9591515140000006,-0.733831889000014,0.376535389999999
72,5.922595768388361,4.301035797999986,3.229995734000002,2.310158690999997,-0.26850831700000466,-1.4065245449999875,-0.9556750520000046,-0.5128432510000058,0.46383254999999846
144,5.366248965759213,5.200169371999985,3.8763948479999977,2.806455679999975,0.12752947800001024,-1.1509040790000036,-0.6220860620000046,-0.8270333730000079,0.1328647989999876
288,6.1405470881044755,6.1618343919999985,5.345638326999991,4.4059787469999945,1.4221178919999966,-0.20474247899999742,-0.08925518000001409,-0.31227894499999964,0.6100681119999951
864,4.366126673127413,4.738850010094886,4.145266038999984,2.995145645999986,1.5314252339999834,-0.35110478800001177,0.12586606200000183,0.1425387380000087,0.7591184200000045
1440,3.866218019959766,4.047953671337523,4.75044390599999,2.8914850229999844,1.9803676630000044,0.6514714079999928,-0.1035416130000022,-0.29152076400000837,1.055660211999987
2016,3.3601602838507327,3.4596547870067607,3.9664898670000115,3.008684857999988,2.1201808889999896,0.3405954730000049,-0.13287747200001476,0.3286308130000082,0.8799516740000124
2880,3.045466761418325,3.8374822601867864,4.332765144000006,3.2320600309999836,1.6931950919999883,-0.41857968000000856,-0.21468594400000374,-0.05477615399999136,0.4842112159999967
