,18,36,72,144,288,864,1440,2016,2880
18,841,832,843,851,812,622,559,545,507
36,814,865,853,873,813,617,540,531,507
72,783,802,882,895,811,599,515,506,491
144,762,770,822,890,807,556,488,479,451
288,716,726,751,805,789,527,451,439,435
864,571,590,616,618,630,506,416,380,366
1440,551,565,585,563,572,504,403,376,367
2016,538,538,554,556,569,464,430,368,355
2880,522,535,551,541,549,491,420,414,330
