,18,36,72,144,288,864,1440,2016,2880
18,0.9635569631046549,0.5447865348255785,0.4131745674418641,0.12030597298062025,-0.4726612457248065,-0.7453988008023253,-0.3068923709418619,-0.2944808339806213,0.016822195546507553
36,1.5744801825155026,0.9540803792596921,0.7178250962170482,0.6103141065620181,-0.3519615489418625,-0.5975534700193852,-0.27138783148062035,-0.20763460425194194,0.10653908321705399
72,1.6757732212881797,1.2169597412945696,0.9139135216356594,0.6536495521046504,-0.07597328349224938,-0.3979701231976709,-0.27040418137984623,-0.14510681132945902,0.13123944244186003
144,1.5183572655055135,1.4713657525426316,1.0968093949767435,0.7940746691472799,0.03608392206977034,-0.3256434021976754,-0.1760165989379858,-0.234005566779072,0.037593528399221296
288,1.7374416179520413,1.743464769829457,1.5125255731434084,1.2466529012829441,0.40238219424806104,-0.05793101149999927,-0.0252543726356629,-0.08835799606589137,0.1726161712248048
864,1.2353769268926402,1.3408374059570802,1.1728853521201505,0.8474636905348798,0.4333102406279023,-0.09934360280620488,0.03561326560465168,0.040330728193800916,0.21478932038759818
1440,1.093929904872337,1.1453512325877486,1.3441178493720904,0.8181333592209259,0.5603365868178307,0.18433105730232352,-0.029296657941861086,-0.08248455725581633,0.29869455610852347
2016,0.9507430260507886,0.9788945715174168,1.1223013964767474,0.8512945528449579,0.599896143011625,0.09637003693410992,-0.037597114170546814,0.09298468739922712,0.2489785744263601
2880,0.8617018355951075,1.0857992441613775,1.225937424465118,0.914497605670538,0.4790823322325548,-0.1184353358139559,-0.06074447252713284,-0.015498679232555695,0.13700549910077425
