,18,36,72,144,288,864,1440,2016,2880
18,3855032750.6331005,3951063577.9501,2785989413.6124,1965061619.6681,1331038347.4064999,651134697.6581,468706336.4405,375689249.1389,348412818.3377
36,5424833159.154699,2862387482.4561005,2722688963.1416,1929032632.4519,1313687913.0027,640993008.5963,470122795.5756,374930113.5131,344244018.4356
72,5579869080.040501,3859682006.6558,2030148394.0148,1916233865.4243002,1299199365.2847,638863036.6189001,467113731.044,369145513.4463,342845449.2696
144,5616646022.6448,3959381327.1604004,2706415913.9468,1428493293.8052,1294033955.02,631689585.1231,450345461.439,359117854.95589995,338011272.31229997
288,5560323878.023399,3951866318.7576,2758969865.1909,1875483581.5588999,964757292.6774,620384647.9253,443004585.1596,354371564.2219,337058828.3586
864,5524377126.315599,3965733036.0874996,2785654683.4777,1944332362.0182,1296765154.9513998,464165598.335,413631112.5064,346021024.7602,306683560.6544
1440,5430887417.682301,3902698043.5976,2742313374.593,1916314126.7076998,1303411029.7069001,615063226.4166,318587098.1197,328774138.8126,309707145.35440004
2016,5492821674.6418,3941623913.9311996,2778030918.2675,1950325860.4818,1336025362.4493,623630570.6093,405793739.2704,256639249.7225,302893612.32460004
2880,5608846962.157499,4021471517.7623997,2869065752.6526003,2005143490.4273,1361185721.5338,698957531.0722001,459589960.1284,357600052.38740003,245644138.36339998
