,18,36,72,144,288,864,1440,2016,2880
18,340544.7897000015,192540.99450000003,146026.08000000194,42519.09730000049,-167050.1389000006,-263442.3158999998,-108463.33110000007,-104076.78790000081,5945.378699999303
36,556460.1193000004,337195.53130000085,253697.08879999816,215700.05410000123,-124391.88990000077,-211190.13050000183,-95915.15139999986,-73383.18890000135,37653.539000000805
72,601445.9801000003,430103.57979999855,322999.5734000001,231015.86909999885,-26850.831700000912,-140652.45449999906,-95567.50520000048,-51284.32510000095,46383.25500000082
144,585603.6102000009,520016.93719999865,387639.48479999974,280645.5679999981,12752.94780000113,-115090.40789999999,-62208.60620000027,-82703.33730000071,13286.479899998754
288,670613.2445999999,616183.439199999,534563.8326999992,440597.8747000005,142211.78920000046,-20474.247899999842,-8925.518000001088,-31227.894500000402,61006.811200000346
864,533471.2812000029,478843.1136999987,414526.6038999986,299514.5645999983,153142.52339999937,-35110.47880000062,12586.606200000271,14253.873800000176,75911.84200000018
1440,451858.4803000018,439308.9619999975,475044.3905999996,289148.50229999796,198036.76630000025,65147.14079999924,-10354.161299999803,-29152.076400000602,105566.02119999938
2016,393629.4612000007,376821.4726,396648.98670000024,300868.48579999804,212018.08889999986,34059.547299999744,-13287.747200001031,32863.08129999973,87995.16740000062
2880,396875.9509000033,418486.94659999944,433276.51439999975,323206.00309999846,169319.50919999927,-41857.96800000034,-21468.594399999827,-5477.615399999544,48421.12160000019
