,72,144,288,864,1440
288,1.0683676079758886,1.4647343419121506,0.8152339816836621,0.780377813527453,1.0604149088331953
432,1.3384306844307172,1.2021754013218426,0.9895140513648925,0.9053488891024659,0.8935555435586146
576,1.3227134543347954,1.0312728805951117,0.647084877106425,0.9048544600986658,1.1900526637886883
864,1.250519154904806,1.1848446032994138,0.6776307432620281,1.2789790504460519,1.1077361052971
1152,1.2414358671312433,1.327135254634365,0.9472693342067915,1.0456678165507247,1.0888003404671263
