,72,144,288,864,1440
288,0.8184959610611909,1.1130337723563677,0.6250293929056161,0.5654981366534183,0.8215790957131288
432,1.0175173966536906,0.9583268088416514,0.7925421701763338,0.6721084656988845,0.7217662265635204
576,0.9739732506293973,0.7995637352468663,0.5376744876889745,0.7324323544341886,0.9933296057405929
864,0.9404023227308576,0.9554821906447822,0.5478602892368833,1.1421860706888203,0.9758185203966964
1152,0.9449459691394431,1.0758217528154985,0.783135592403697,0.9836090756833045,0.9439460372495876
