,144,288,432,576,864,1440,2016,2880
144,444,364,286,234,170,126,78,48
288,338,242,206,184,154,102,64,46
432,250,178,138,118,104,84,62,46
576,226,168,116,96,86,68,54,42
864,210,140,86,70,70,52,48,38
1440,180,124,84,72,68,34,36,26
2016,164,112,82,66,58,32,36,22
2880,148,104,68,54,50,30,24,16
