,144,288,432,576,864,1440,2016,2880
144,5212257.987652857,5247756.790593816,5601057.904930314,5876606.892474908,6759516.170438034,7007834.940032665,8435293.601754207,9203734.16127707
288,4805606.926056548,4804842.182990296,5310783.067695979,5548572.545679264,6555453.81018245,6833940.112017649,8153388.855828081,9208634.789885515
432,4316584.381553542,4276105.083131997,4875077.731134656,5302884.235751916,6421506.408248709,6936153.1576580135,7983781.508246533,9013192.42108085
576,4160916.1133919284,4249102.751255731,4595761.304371484,4856016.509809103,5956330.450600912,6635591.602660027,7869809.85093098,8901997.55226734
864,3489168.591405984,3731110.360706183,4263367.925997339,4392198.762569372,5387637.9303355655,6309569.023050744,7592547.55683876,8867986.452637684
1440,3601497.640961595,3633670.946823535,4096408.570336649,4198749.450054018,5075189.4237462515,5798052.468190217,7230200.978772737,8346663.186317969
2016,3549240.1896355217,3608345.802700094,3929584.290623992,4044142.3984827856,5024359.640695076,5610953.715280328,6660837.545568613,7937043.042818287
2880,3289749.9955049325,3368000.389093759,3565312.7197633768,3502779.277520198,4575781.379272921,5143242.972642129,5938871.369177346,7308230.830921443
