,18,36,72,144,288,864,1440,2016,2880
18,1093.1406636576255,184.3496925720626,1970.353865439381,4698.976650059195,3549.136609025127,4249.29799927324,3086.9714569606513,4664.2121365942185,6598.136284699566
36,2051.282595504662,1217.0133953929019,1651.5983373526979,4957.453461691141,2889.3334778419267,4181.527296266956,3335.857421439872,4646.446772442192,6734.696859446637
72,1546.4491536138755,2203.9175017400958,2237.8261951001423,4643.922120245878,3221.9710317296876,4292.002834842409,3123.966864182386,4231.706704988988,6593.260307712641
144,1185.4960491758725,2401.047045014783,2172.3428995639333,4286.341002596445,3193.73532987024,4032.3898437673624,3151.1984919579004,4445.940280580194,6714.366494403861
288,1562.0251767375194,1119.5509912725486,1623.7614748555322,2009.14492284319,1894.817808690962,4516.0047868546535,3546.160654014883,5316.243867760964,6649.082423056792
864,149.54016868039986,-37.34443277843523,860.0277057681516,2204.2993005100425,2307.561394812848,4029.351551651179,4045.640956580513,4676.326291886106,6522.727768873015
1440,2328.4667035261095,794.6707664587849,1828.0532824812683,4113.324658874944,3497.502208278247,4805.868006287086,4303.019945998313,5025.254804500506,6569.754020576921
2016,2817.6172988946855,1814.3080923647199,2939.8067134849816,3683.4423247483887,3472.476083467177,3780.352702230822,3911.7253875015276,4829.414094859561,6434.966287119548
2880,1806.8913258440248,574.9782724288544,1658.4113457489768,3867.543680608808,3398.128488391903,3312.611545729739,4439.772492865967,4096.174590981395,5564.330298732616
