,18,36,72,144,288,864,1440,2016,2880
18,0.7681086424394893,0.1358273268945824,1.388617529326944,3.2876727954124205,2.516277409980973,3.2980959914234314,2.6648622195681306,3.653708516660072,4.393416040794476
36,1.4686547774722543,0.907165464704598,1.1131361652799867,3.4121315298125867,2.0417133672514294,3.2906326392283503,2.915819881544317,3.607724573506336,4.457096947898701
72,1.1848803235288157,1.5406454479603298,1.4929368759156119,3.241906279105183,2.310471748009891,3.442310725361305,2.737001211780193,3.2890268197098638,4.38309201812493
144,0.8955987759103877,1.5867946332227796,1.4003539045097233,2.9108480101848073,2.3039959792072584,3.2479383027522695,2.721124247363338,3.486957666910176,4.444589944272298
288,1.098205974231937,0.7876484803983247,1.1356866711925584,1.3722088989888022,1.4149630105092608,3.7176889541981093,3.093711763310675,3.9993968171794414,4.3558697127676265
864,0.10095129257549082,-0.027016006299326368,0.5882570876801864,1.489472647330962,1.6502939048068281,3.4212112989235863,3.1720206953476175,3.5677549372582944,4.232592763814479
1440,1.5554954853560006,0.5399569794192751,1.3649415800618887,3.0454526973734346,2.6443146530322084,3.3786051768250904,3.2061014615015937,3.6585209754392354,4.4114849410652415
2016,2.0528487183064357,1.4021123069169519,2.3482530750239263,2.8333672959170633,2.761933199601245,2.8095206556585643,2.8313244667824167,3.444284775550203,4.537555967660593
2880,1.4052678316351477,0.46121120014086064,1.2722079923763994,3.0373725765484134,2.6718932892989082,2.5770955716014097,3.819792118108586,3.2857075254354906,3.997953054543151
