,18,36,72,144,288,864,1440,2016,2880
18,0.02374468084489565,0.019680489477367464,0.051142698966743845,0.11921866617218692,0.1096007069235074,0.19965521714641216,0.21193216969903572,0.2783475973593443,0.4049685532718118
36,0.020039343563190346,0.020770155262736047,0.036109113085942,0.12334289857094316,0.08608485401544262,0.213055918819192,0.218417336345784,0.29826504477334215,0.41815427022656276
72,0.024852881690443335,0.04658112925206862,0.07641018354001827,0.13696137672058467,0.12050108620811747,0.25977966963087157,0.21002403978422254,0.27468443670678616,0.39137700887658605
144,0.04011024780070276,0.05347611532969572,0.056055500508441686,0.08289977083797775,0.12366613393360883,0.20804912161652722,0.1987574362223221,0.330137595749411,0.39715050893486536
288,0.042359131893151394,0.024533090489310374,-0.0006139192348573865,0.04306782101208609,0.09995579349061391,0.2535327637479853,0.21572679093869768,0.33549202382373805,0.3942640367971135
864,0.03784343242418405,0.037611491288348266,0.09455682043679105,0.21273954091705172,0.22304771196269194,0.27749666473707063,0.26370782521353753,0.26291456867485113,0.37866296593242843
1440,0.03916488442363798,0.04241172591598632,0.08739257249702656,0.1958255584794185,0.16523246962668908,0.3009954889518737,0.2823554089504924,0.25694627348778654,0.39524895778869085
2016,0.08636475248498252,0.08146005183706562,0.15241963785492968,0.21598197894709256,0.19739460228440617,0.28942107817860785,0.354829390843136,0.29690348582211873,0.35734618050598727
2880,0.06151144013991804,0.09303778056192816,0.15697664201615247,0.20612322257959997,0.1760031868794093,0.2502175218710294,0.30148948064805997,0.2854023645969047,0.3500488555142707
