,18,36,72,144,288,864,1440,2016,2880
18,296122.11767119914,216411.5943687819,492212.78690197784,701221.950283403,525281.2450783299,795309.3781673233,575565.3660394126,783733.2699693546,1211450.1985982698
36,219287.26413057186,176077.63049134891,283897.4841257157,672011.4022555859,436104.64749703323,704388.5153298927,586498.8812688128,861582.6669054362,1239151.371379597
72,253994.23087074142,378797.3566518314,490393.41595784575,620625.1438835487,542030.6978906058,832241.1832525763,600162.9725211309,832214.1109895697,1229774.9263483393
144,348411.2987810541,363568.85928304866,312199.56272729347,385923.41406074027,493337.6121433675,718739.1884303004,577052.0344273113,901578.1265441123,1246180.654663525
288,393169.58284197096,159423.2429638761,-3693.3217182992958,201987.6934469468,396876.5900957398,738741.0088396231,608495.9936695085,879972.4993397822,1201941.7466138501
864,292010.3834133446,226047.06041806564,452233.3427897552,713139.9873754971,708545.2166114887,940034.753159841,760416.4570596924,752388.5191313294,1196520.7335002697
1440,377176.0359677663,239944.27732104948,386013.2600386641,678130.4535734798,523742.6693214951,868290.4791548017,763396.2817801102,796767.8773942038,1138756.7187264403
2016,653978.2005699268,445368.8784139296,595667.6619962924,666549.5134427035,659791.4969000136,785597.909752328,871317.1441611506,839033.0302030179,1044713.5200546812
2880,466625.5405547004,452667.62350458,677774.0192451389,679555.2837356036,480390.1137172999,629430.0960418398,812190.6966039217,807445.4582154392,921692.6308060093
