,18,36,72,144,288,864,1440,2016,2880
18,13.365129424378454,12.311119598138445,10.126644752842683,7.462327443242205,5.605450869244491,3.3048529923591112,2.5515072812119013,2.0746704457729033,1.6401710007198063
36,12.11508065747053,10.195480254716273,8.983586552600599,7.062264743062594,5.469423126529578,3.2638990808456,2.508979181489789,2.0485729233052576,1.6401710007198063
72,11.318368372274215,8.917463571384037,7.342399108500456,6.335392710882647,5.176292368052447,3.222424726628154,2.5515072812119013,2.0221386168201625,1.6070328170694341
144,10.847471515218682,8.327805731470024,6.523675775323829,5.309697388137215,4.586617307856552,3.1804095691631145,2.508979181489789,2.0616629793279726,1.573196757775083
288,10.563516204998205,8.081899958159694,6.150094504731377,4.586617307856552,3.711283318126402,2.9156317464081405,2.3195520738290014,1.926764660774909,1.5210320128050892
864,9.714465748511627,7.298300216469843,5.576581402447341,4.0175820426735855,3.050894418714559,2.272687605078235,1.926764660774909,1.7512234121397874,1.4852380103922105
1440,9.518645885984123,7.092672912729116,5.23314800861876,3.7688260258679582,2.961405843822019,1.9682052008637674,1.623686451680301,1.573196757775083,1.33248122000179
2016,9.594649883921123,7.134272524056943,5.24854720230338,3.725752313810917,2.979518586665855,1.826417129350998,1.5210320128050892,1.4485598058242968,1.2704709941440324
2880,9.430626688485185,7.0584545109303445,5.108283551501565,3.570905028279873,2.8027254346222454,1.7665182301517763,1.4852380103922105,1.3917312442974006,1.1363438025391175
