,18,36,72,144,288,864,1440,2016,2880
18,-2.792835803859225,-4.35306048872178,-4.351632569780396,-4.449806469415278,-7.4354516539210715,-5.854432150172097,-12.750727719822958,-11.755213421375323,-6.799100756751662
36,-2.6551125125226847,-4.178073480699895,-6.822595817925949,-4.433045191360333,-7.611262952881474,-6.205737539795708,-12.994095941152326,-12.981466508793908,-6.616964318921522
72,-2.783322248163818,-3.9552365713685984,-8.38816655044106,-6.068326004666267,-8.184843526353944,-6.105328233677475,-12.463626217697392,-12.520707326377298,-6.862110693831585
144,-4.216400086073265,-3.9494378557047307,-7.264543803679222,-5.455678833316067,-9.907772881913578,-5.769566710629343,-11.286945438318561,-10.020758176406565,-7.231590681099011
288,-3.440036536780756,-6.011711915399383,-8.673123148800025,-12.840405636635152,-14.538395863165249,-5.178857997187224,-9.612204688276083,-9.158793668802405,-7.738204056460191
864,-6.70013007873782,-8.665225132146832,-12.112917525058103,-13.337727177298422,-14.088743231635176,-12.165810166746645,-11.378165963232343,-11.984140975296539,-8.038919300624455
1440,-3.196008250294876,-8.158773015110537,-8.261651918926404,-7.885897390601391,-7.502448630829376,-13.207696405630484,-11.533940465004148,-12.458464354452811,-7.191617709576622
2016,-2.8870118230710755,-4.86704262560072,-6.161345671829908,-9.0973582325137,-8.075812799164988,-10.716581183337741,-16.622861692232885,-12.145942926370587,-6.044072138379073
2880,-3.504440522130434,-5.214661518104676,-8.810402071682171,-6.1872854187359545,-10.736416254929859,-16.37126048878605,-8.445906509848575,-11.484451710646175,-9.916653110432144
