,18,36,72,144,288,864,1440,2016,2880
18,197858.46012203023,33367.29435554333,356634.04964452796,850514.7736607143,642393.726233548,769122.9378684564,558741.8337098779,844222.3967235535,1194262.6675306214
36,371282.1497863438,220279.42456611525,298939.2990608383,897299.0765660964,522969.35948938876,756856.440624319,603790.1932806168,841006.8658120367,1218980.1315598413
72,279907.29680411145,398909.06781495735,405046.54131312575,840549.903764504,583176.7567430735,776852.513106476,565438.0024170119,765938.9136030069,1193380.115695988
144,214574.78490083292,434589.51514767576,393194.0648210719,775827.7214699565,578066.0947065135,729862.5617218926,570366.92704438,804715.190785015,1215300.335487099
288,282726.556989491,202638.7294203313,293900.82694885135,363655.2310346174,342962.0233730641,817396.8664206923,641855.0783766939,962240.1400647345,1203483.9185732794
864,27066.770531152375,-6759.3423328967765,155665.01474403543,398978.1733923177,417668.6124611255,729312.6308488634,732261.0131410728,846415.0588313853,1180613.7261660157
1440,421452.47333822586,143835.40872904006,330877.64412910957,744511.763256365,633047.8996983627,869862.1091379626,778846.6102256947,909571.1196145916,1189125.4777244227
2016,509988.73109993804,328389.7647180143,532105.0151407816,666703.0607794584,628518.171107559,684243.8391037788,708022.2951377765,874123.9511695807,1164728.8979686382
2880,327047.3299777685,104071.06730962265,300172.4535805648,700025.4061901942,615061.2563989344,599582.6897770828,803598.8212087401,741407.6009676326,1007143.7840706035
